Depot_ID,Depot_Name,District,Year,Month_Number,Month,Buses Allocated,Schedules Allocated,Passengers,Estimated Diesel Litres,Estimated CO2 (Tonnes),Effective KM,Observed Year Effective KM,Estimated EV Energy (MWh),Potential EV OPEX Saving (INR),Diesel Cost (INR/km),EV Cost (INR/km),Diesel Efficiency (km/litre),EV Energy Consumption (kWh/km),Passengers_per_Bus,Diesel_Litres_per_Bus,Diesel_Litres_per_Schedule,CO2_per_Bus_Tonnes,Terrain_Class,Terrain_Score
KSRTC-013,Attingal,Thiruvananthapuram,2021,8,August,90,6.45,304633,39308.72,105.347,160379.58,1473708.49,200.474,3849109.63,51,27,4.08,1.25,3384.811111,436.7635556,6094.375194,1.170522222,Flat/Rolling,0.9
KSRTC-013,Attingal,Thiruvananthapuram,2021,9,September,88,6.23,323675,40986.47,109.844,167224.8,1473708.49,209.031,4013395.59,51,27,4.08,1.25,3678.125,465.7553409,6578.88764,1.248227273,Flat/Rolling,0.9
KSRTC-013,Attingal,Thiruvananthapuram,2021,10,October,88,6.31,319331,44121.4,118.245,180015.31,1473708.49,225.019,4320367.93,51,27,4.08,1.25,3628.761364,501.3795455,6992.29794,1.343693182,Flat/Rolling,0.9
KSRTC-013,Attingal,Thiruvananthapuram,2021,11,November,92,6.53,313182,40954.05,109.757,167092.52,1473708.49,208.866,4010220.57,51,27,4.08,1.25,3404.152174,445.1527174,6271.676876,1.19301087,Flat/Rolling,0.9
KSRTC-013,Attingal,Thiruvananthapuram,2021,12,December,91,6.18,289285,39796.03,106.653,162367.8,1473708.49,202.96,3896827.07,51,27,4.08,1.25,3178.956044,437.319011,6439.487055,1.172010989,Flat/Rolling,0.9
KSRTC-014,Kilimanoor,Thiruvananthapuram,2021,4,April,60,6.61,224467,41392.6,110.932,168881.81,1565572.63,211.102,4053163.31,51,27,4.08,1.25,3741.116667,689.8766667,6262.118003,1.848866667,Flat,1.0
KSRTC-014,Kilimanoor,Thiruvananthapuram,2021,5,May,61,6.93,232501,45080.19,120.815,183927.18,1565572.63,229.909,4414252.43,51,27,4.08,1.25,3811.491803,739.0195082,6505.077922,1.98057377,Flat,1.0
KSRTC-014,Kilimanoor,Thiruvananthapuram,2021,6,June,61,6.47,220909,40472.37,108.466,165127.27,1565572.63,206.409,3963054.3,51,27,4.08,1.25,3621.459016,663.4814754,6255.38949,1.778131148,Flat,1.0
KSRTC-014,Kilimanoor,Thiruvananthapuram,2021,7,July,60,6.16,201993,37961.87,101.738,154884.43,1565572.63,193.606,3717225.94,51,27,4.08,1.25,3366.55,632.6978333,6162.641234,1.695633333,Flat,1.0
KSRTC-014,Kilimanoor,Thiruvananthapuram,2021,8,August,62,6.96,235928,43062.99,115.409,175697.0,1565572.63,219.621,4216728.12,51,27,4.08,1.25,3805.290323,694.5643548,6187.211207,1.861435484,Flat,1.0
KSRTC-014,Kilimanoor,Thiruvananthapuram,2021,9,September,59,6.97,241700,44473.25,119.188,181450.86,1565572.63,226.814,4354820.82,51,27,4.08,1.25,4096.610169,753.7838983,6380.667145,2.020135593,Flat,1.0
KSRTC-014,Kilimanoor,Thiruvananthapuram,2021,10,October,60,7.05,264057,44591.17,119.504,181931.97,1565572.63,227.415,4366367.35,51,27,4.08,1.25,4400.95,743.1861667,6324.988652,1.991733333,Flat,1.0
KSRTC-014,Kilimanoor,Thiruvananthapuram,2021,11,November,61,6.9,244678,43663.86,117.019,178148.55,1565572.63,222.686,4275564.89,51,27,4.08,1.25,4011.114754,715.8009836,6328.095652,1.918344262,Flat,1.0
KSRTC-014,Kilimanoor,Thiruvananthapuram,2021,12,December,60,6.72,214531,43020.48,115.295,175523.56,1565572.63,219.404,4212565.17,51,27,4.08,1.25,3575.516667,717.008,6401.857143,1.921583333,Flat,1.0
KSRTC-015,Venjaramoodu,Thiruvananthapuram,2021,4,April,76,5.34,117680,40778.8,109.287,166377.5,1496278.34,207.972,3993060.54,51,27,4.08,1.25,1548.421053,536.5631579,7636.479401,1.437986842,Rolling,0.75
KSRTC-015,Venjaramoodu,Thiruvananthapuram,2021,5,May,73,5.18,125852,42413.38,113.668,173046.59,1496278.34,216.308,4153117.8,51,27,4.08,1.25,1724.0,581.0052055,8187.911197,1.55709589,Rolling,0.75
KSRTC-015,Venjaramoodu,Thiruvananthapuram,2021,6,June,76,4.92,113798,39859.83,106.824,162628.11,1496278.34,203.285,3903074.98,51,27,4.08,1.25,1497.342105,524.4714474,8101.591463,1.405578947,Rolling,0.75
KSRTC-015,Venjaramoodu,Thiruvananthapuram,2021,7,July,75,4.79,108058,36622.58,98.149,149420.13,1496278.34,186.775,3586083.09,51,27,4.08,1.25,1440.773333,488.3010667,7645.632568,1.308653333,Rolling,0.75
KSRTC-015,Venjaramoodu,Thiruvananthapuram,2021,8,August,77,5.2,126583,41460.3,111.114,169158.02,1496278.34,211.448,4059792.87,51,27,4.08,1.25,1643.935065,538.4454545,7973.134615,1.443038961,Rolling,0.75
KSRTC-015,Venjaramoodu,Thiruvananthapuram,2021,9,September,74,5.44,127686,42471.84,113.825,173285.11,1496278.34,216.606,4158842.51,51,27,4.08,1.25,1725.486486,573.9437838,7807.323529,1.538175676,Rolling,0.75
KSRTC-015,Venjaramoodu,Thiruvananthapuram,2021,10,October,74,5.33,126438,42211.31,113.126,172222.14,1496278.34,215.278,4133331.45,51,27,4.08,1.25,1708.621622,570.4231081,7919.570356,1.52872973,Rolling,0.75
KSRTC-015,Venjaramoodu,Thiruvananthapuram,2021,11,November,77,5.32,124386,41688.68,111.726,170089.81,1496278.34,212.612,4082155.22,51,27,4.08,1.25,1615.402597,541.4114286,7836.218045,1.450987013,Rolling,0.75
KSRTC-015,Venjaramoodu,Thiruvananthapuram,2021,12,December,74,5.08,119809,39228.17,105.132,160050.93,1496278.34,200.064,3841222.69,51,27,4.08,1.25,1619.040541,530.1104054,7722.080709,1.420702703,Rolling,0.75
KSRTC-016,Kaniyapuram,Thiruvananthapuram,2021,4,April,50,3.46,133898,43226.09,115.846,176362.45,1587934.34,220.453,4232698.94,51,27,4.08,1.25,2677.96,864.5218,12493.0896,2.31692,Flat/Rolling,0.9
KSRTC-016,Kaniyapuram,Thiruvananthapuram,2021,5,May,50,3.5,141220,44087.69,118.155,179877.78,1587934.34,224.847,4317066.87,51,27,4.08,1.25,2824.4,881.7538,12596.48286,2.3631,Flat/Rolling,0.9
KSRTC-016,Kaniyapuram,Thiruvananthapuram,2021,6,June,48,3.29,123629,41964.85,112.466,171216.59,1587934.34,214.021,4109198.07,51,27,4.08,1.25,2575.604167,874.2677083,12755.27356,2.343041667,Flat/Rolling,0.9
KSRTC-016,Kaniyapuram,Thiruvananthapuram,2021,7,July,50,3.14,121893,37951.62,101.71,154842.61,1587934.34,193.553,3716223.07,51,27,4.08,1.25,2437.86,759.0324,12086.50318,2.0342,Flat/Rolling,0.9
KSRTC-016,Kaniyapuram,Thiruvananthapuram,2021,8,August,49,3.54,139883,45124.46,120.934,184107.8,1587934.34,230.135,4418586.65,51,27,4.08,1.25,2854.755102,920.9073469,12747.0226,2.468040816,Flat/Rolling,0.9
KSRTC-016,Kaniyapuram,Thiruvananthapuram,2021,9,September,50,3.63,140727,44845.27,120.185,182968.7,1587934.34,228.711,4391248.86,51,27,4.08,1.25,2814.54,896.9054,12354.06887,2.4037,Flat/Rolling,0.9
KSRTC-016,Kaniyapuram,Thiruvananthapuram,2021,10,October,50,3.66,147274,45855.08,122.892,187088.73,1587934.34,233.861,4490129.12,51,27,4.08,1.25,2945.48,917.1016,12528.71038,2.45784,Flat/Rolling,0.9
KSRTC-016,Kaniyapuram,Thiruvananthapuram,2021,11,November,51,3.5,141562,43967.42,117.833,179387.07,1587934.34,224.234,4305289.59,51,27,4.08,1.25,2775.72549,862.1062745,12562.12,2.31045098,Flat/Rolling,0.9
KSRTC-016,Kaniyapuram,Thiruvananthapuram,2021,12,December,51,3.34,128170,42177.11,113.035,172082.61,1587934.34,215.103,4129982.3,51,27,4.08,1.25,2513.137255,827.0021569,12627.87725,2.216372549,Flat/Rolling,0.9
KSRTC-017,Palode,Thiruvananthapuram,2021,4,April,44,3.11,120444,39181.61,105.007,159860.97,1429140.9,199.826,3836663.21,51,27,4.08,1.25,2737.363636,890.4911364,12598.58842,2.386522727,Rolling,0.75
KSRTC-017,Palode,Thiruvananthapuram,2021,5,May,45,3.19,125893,40867.4,109.525,166738.99,1429140.9,208.424,4001735.39,51,27,4.08,1.25,2797.622222,908.1644444,12811.09718,2.433888889,Rolling,0.75
KSRTC-017,Palode,Thiruvananthapuram,2021,6,June,44,2.88,110228,36288.95,97.254,148058.92,1429140.9,185.074,3553413.98,51,27,4.08,1.25,2505.181818,824.7488636,12600.32986,2.210318182,Rolling,0.75
KSRTC-017,Palode,Thiruvananthapuram,2021,7,July,45,2.86,105462,35729.86,95.756,145777.83,1429140.9,182.222,3498667.88,51,27,4.08,1.25,2343.6,793.9968889,12492.95804,2.127911111,Rolling,0.75
KSRTC-017,Palode,Thiruvananthapuram,2021,8,August,45,3.15,123799,39258.73,105.213,160175.62,1429140.9,200.22,3844215.1,51,27,4.08,1.25,2751.088889,872.4162222,12463.08889,2.338066667,Rolling,0.75
KSRTC-017,Palode,Thiruvananthapuram,2021,9,September,43,3.25,130402,39838.77,106.768,162542.18,1429140.9,203.178,3901012.77,51,27,4.08,1.25,3032.604651,926.4830233,12258.08308,2.482976744,Rolling,0.75
KSRTC-017,Palode,Thiruvananthapuram,2021,10,October,45,3.21,130320,40628.08,108.883,165762.57,1429140.9,207.203,3978301.29,51,27,4.08,1.25,2896.0,902.8462222,12656.72274,2.419622222,Rolling,0.75
KSRTC-017,Palode,Thiruvananthapuram,2021,11,November,46,3.14,124640,40782.97,109.298,166394.52,1429140.9,207.993,3993468.26,51,27,4.08,1.25,2709.565217,886.5863043,12988.20701,2.376043478,Rolling,0.75
KSRTC-017,Palode,Thiruvananthapuram,2021,12,December,46,3.15,125245,37703.26,101.045,153829.3,1429140.9,192.287,3691903.24,51,27,4.08,1.25,2722.717391,819.636087,11969.28889,2.196630435,Rolling,0.75
KSRTC-018,Poovar,Thiruvananthapuram,2021,4,April,39,4.49,110509,49828.77,133.541,203301.38,1837092.26,254.127,4879233.62,51,27,4.08,1.25,2833.564103,1277.660769,11097.7216,3.424128205,Flat/Rolling,0.9
KSRTC-018,Poovar,Thiruvananthapuram,2021,5,May,39,4.46,104447,51338.75,137.588,209462.1,1837092.26,261.828,5027090.04,51,27,4.08,1.25,2678.128205,1316.378205,11510.93049,3.527897436,Flat/Rolling,0.9
KSRTC-018,Poovar,Thiruvananthapuram,2021,6,June,39,4.16,99000,49305.11,132.138,201164.85,1837092.26,251.456,4827956.14,51,27,4.08,1.25,2538.461538,1264.23359,11852.1899,3.388153846,Flat/Rolling,0.9
KSRTC-018,Poovar,Thiruvananthapuram,2021,7,July,40,3.93,92438,44496.4,119.25,181545.31,1837092.26,226.932,4357087.8,51,27,4.08,1.25,2310.95,1112.41,11322.23919,2.98125,Flat/Rolling,0.9
KSRTC-018,Poovar,Thiruvananthapuram,2021,8,August,40,4.37,118650,50382.62,135.025,205561.09,1837092.26,256.951,4933465.83,51,27,4.08,1.25,2966.25,1259.5655,11529.20366,3.375625,Flat/Rolling,0.9
KSRTC-018,Poovar,Thiruvananthapuram,2021,9,September,40,4.43,114121,51837.82,138.925,211498.31,1837092.26,264.373,5075959.76,51,27,4.08,1.25,2853.025,1295.9455,11701.5395,3.473125,Flat/Rolling,0.9
KSRTC-018,Poovar,Thiruvananthapuram,2021,10,October,40,4.56,115670,52123.72,139.692,212664.78,1837092.26,265.831,5103954.96,51,27,4.08,1.25,2891.75,1303.093,11430.64035,3.4923,Flat/Rolling,0.9
KSRTC-018,Poovar,Thiruvananthapuram,2021,11,November,40,4.36,113977,50433.55,135.162,205768.88,1837092.26,257.211,4938452.89,51,27,4.08,1.25,2849.425,1260.83875,11567.32798,3.37905,Flat/Rolling,0.9
KSRTC-018,Poovar,Thiruvananthapuram,2021,12,December,40,4.15,105795,50520.97,135.396,206125.56,1837092.26,257.657,4947013.04,51,27,4.08,1.25,2644.875,1263.02425,12173.72771,3.3849,Flat/Rolling,0.9
KSRTC-019,Vellanad,Thiruvananthapuram,2021,4,April,35,2.43,95597,29689.81,79.569,121134.42,1111554.05,151.418,2907225.71,51,27,4.08,1.25,2731.342857,848.2802857,12218.02881,2.2734,Flat,1.0
KSRTC-019,Vellanad,Thiruvananthapuram,2021,5,May,35,2.51,93695,31885.14,85.452,130091.37,1111554.05,162.614,3122192.71,51,27,4.08,1.25,2677.0,911.004,12703.24303,2.441485714,Flat,1.0
KSRTC-019,Vellanad,Thiruvananthapuram,2021,6,June,36,2.28,88475,28580.43,76.596,116608.15,1111554.05,145.76,2798595.49,51,27,4.08,1.25,2457.638889,793.9008333,12535.27632,2.127666667,Flat,1.0
KSRTC-019,Vellanad,Thiruvananthapuram,2021,7,July,35,2.29,81678,26674.57,71.488,108832.25,1111554.05,136.04,2611973.69,51,27,4.08,1.25,2333.657143,762.1305714,11648.28384,2.042514286,Flat,1.0
KSRTC-019,Vellanad,Thiruvananthapuram,2021,8,August,35,2.49,98470,30702.22,82.282,125265.06,1111554.05,156.581,3006361.2,51,27,4.08,1.25,2813.428571,877.2062857,12330.20884,2.350914286,Flat,1.0
KSRTC-019,Vellanad,Thiruvananthapuram,2021,9,September,35,2.47,96755,31803.36,85.233,129757.71,1111554.05,162.197,3114184.97,51,27,4.08,1.25,2764.428571,908.6674286,12875.85425,2.435228571,Flat,1.0
KSRTC-019,Vellanad,Thiruvananthapuram,2021,10,October,36,2.49,106040,31981.0,85.709,130482.48,1111554.05,163.103,3131579.81,51,27,4.08,1.25,2945.555556,888.3611111,12843.7751,2.380805556,Flat,1.0
KSRTC-019,Vellanad,Thiruvananthapuram,2021,11,November,36,2.49,98981,31379.88,84.098,128029.91,1111554.05,160.037,3072717.6,51,27,4.08,1.25,2749.472222,871.6633333,12602.36145,2.336055556,Flat,1.0
KSRTC-019,Vellanad,Thiruvananthapuram,2021,12,December,35,2.3,93090,29743.31,79.712,121352.7,1111554.05,151.691,2912465.24,51,27,4.08,1.25,2659.714286,849.8088571,12931.87391,2.277485714,Flat,1.0
KSRTC-020,Kollam,Kollam,2021,4,April,128,8.16,370669,139367.04,373.504,568617.52,5054162.76,710.772,13646820.96,51,27,4.08,1.25,2895.851563,1088.805,17079.29412,2.918,Flat/Rolling,0.9
KSRTC-020,Kollam,Kollam,2021,5,May,124,8.27,376240,143146.93,383.634,584039.47,5054162.76,730.049,14016947.36,51,27,4.08,1.25,3034.193548,1154.410726,17309.18138,3.093822581,Flat/Rolling,0.9
KSRTC-020,Kollam,Kollam,2021,6,June,125,8.02,351548,129032.46,345.807,526452.44,5054162.76,658.066,12634858.19,51,27,4.08,1.25,2812.384,1032.25968,16088.83541,2.766456,Flat/Rolling,0.9
KSRTC-020,Kollam,Kollam,2021,7,July,124,7.49,330519,119476.74,320.198,487465.1,5054162.76,609.331,11699162.65,51,27,4.08,1.25,2665.475806,963.5220968,15951.50067,2.582241935,Flat/Rolling,0.9
KSRTC-020,Kollam,Kollam,2021,8,August,131,8.53,390582,138631.86,371.533,565617.99,5054162.76,707.022,13574831.64,51,27,4.08,1.25,2981.541985,1058.258473,16252.26964,2.836129771,Flat/Rolling,0.9
KSRTC-020,Kollam,Kollam,2021,9,September,129,8.32,393160,143713.07,385.151,586349.33,5054162.76,732.937,14072383.7,51,27,4.08,1.25,3047.751938,1114.054806,17273.20553,2.985666667,Flat/Rolling,0.9
KSRTC-020,Kollam,Kollam,2021,10,October,122,8.51,404595,143561.0,384.743,585728.88,5054162.76,732.161,14057493.58,51,27,4.08,1.25,3316.352459,1176.729508,16869.68273,3.153631148,Flat/Rolling,0.9
KSRTC-020,Kollam,Kollam,2021,11,November,125,8.65,396061,145183.08,389.091,592346.97,5054162.76,740.434,14216327.55,51,27,4.08,1.25,3168.488,1161.46464,16784.1711,3.112728,Flat/Rolling,0.9
KSRTC-020,Kollam,Kollam,2021,12,December,128,7.8,364989,136653.2,366.231,557545.06,5054162.76,696.931,13381081.55,51,27,4.08,1.25,2851.476563,1067.603125,17519.64103,2.861179688,Flat/Rolling,0.9
KSRTC-021,Kottarakkara,Kollam,2021,4,April,132,7.74,385912,113721.33,304.773,463983.03,4146679.03,579.979,11135592.43,51,27,4.08,1.25,2923.575758,861.5252273,14692.67829,2.308886364,Hilly,0.4
KSRTC-021,Kottarakkara,Kollam,2021,5,May,135,7.77,382274,118228.39,316.852,482371.83,4146679.03,602.965,11576923.7,51,27,4.08,1.25,2831.659259,875.7658519,15216.00901,2.347051852,Hilly,0.4
KSRTC-021,Kottarakkara,Kollam,2021,6,June,139,7.4,352545,110421.22,295.929,450518.58,4146679.03,563.148,10812445.57,51,27,4.08,1.25,2536.294964,794.3972662,14921.78649,2.128985612,Hilly,0.4
KSRTC-021,Kottarakkara,Kollam,2021,7,July,134,7.46,339520,104927.79,281.206,428105.38,4146679.03,535.132,10274529.36,51,27,4.08,1.25,2533.731343,783.043209,14065.3874,2.098552239,Hilly,0.4
KSRTC-021,Kottarakkara,Kollam,2021,8,August,137,8.22,394856,110983.09,297.435,452811.01,4146679.03,566.014,10867464.1,51,27,4.08,1.25,2882.160584,810.0955474,13501.59246,2.171058394,Hilly,0.4
KSRTC-021,Kottarakkara,Kollam,2021,9,September,138,8.14,409880,116369.74,311.871,474788.54,4146679.03,593.486,11394924.94,51,27,4.08,1.25,2970.144928,843.2589855,14296.03686,2.259934783,Hilly,0.4
KSRTC-021,Kottarakkara,Kollam,2021,10,October,133,8.25,424182,118075.68,316.443,481748.77,4146679.03,602.186,11561970.53,51,27,4.08,1.25,3189.338346,887.7870677,14312.20364,2.379270677,Hilly,0.4
KSRTC-021,Kottarakkara,Kollam,2021,11,November,139,8.2,403633,113890.12,305.226,464671.69,4146679.03,580.84,11152120.39,51,27,4.08,1.25,2903.834532,819.3533813,13889.03902,2.195870504,Hilly,0.4
KSRTC-021,Kottarakkara,Kollam,2021,12,December,137,7.33,362342,109725.54,294.064,447680.2,4146679.03,559.6,10744324.88,51,27,4.08,1.25,2644.832117,800.9163504,14969.3779,2.146452555,Hilly,0.4
KSRTC-022,Punalur,Kollam,2021,4,April,76,3.74,130628,44357.01,118.877,180976.6,1670748.12,226.221,4343438.18,51,27,4.08,1.25,1718.789474,583.6448684,11860.1631,1.564171053,Flat/Rolling,0.9
KSRTC-022,Punalur,Kollam,2021,5,May,76,3.77,139527,47149.97,126.362,192371.88,1670748.12,240.465,4616925.29,51,27,4.08,1.25,1835.881579,620.3943421,12506.62334,1.662657895,Flat/Rolling,0.9
KSRTC-022,Punalur,Kollam,2021,6,June,76,3.56,120358,45290.16,121.378,184783.85,1670748.12,230.98,4434812.7,51,27,4.08,1.25,1583.657895,595.9231579,12721.95506,1.597078947,Flat/Rolling,0.9
KSRTC-022,Punalur,Kollam,2021,7,July,74,3.37,119237,41736.3,111.853,170284.1,1670748.12,212.855,4086818.91,51,27,4.08,1.25,1611.310811,564.0040541,12384.65875,1.511527027,Flat/Rolling,0.9
KSRTC-022,Punalur,Kollam,2021,8,August,73,3.69,139221,45493.39,121.922,185613.03,1670748.12,232.016,4454712.37,51,27,4.08,1.25,1907.136986,623.1971233,12328.83198,1.670164384,Flat/Rolling,0.9
KSRTC-022,Punalur,Kollam,2021,9,September,77,3.79,149864,45840.32,122.852,187028.51,1670748.12,233.786,4488684.16,51,27,4.08,1.25,1946.285714,595.3288312,12095.07124,1.595480519,Flat/Rolling,0.9
KSRTC-022,Punalur,Kollam,2021,10,October,74,3.87,150683,47552.87,127.442,194015.71,1670748.12,242.52,4656377.14,51,27,4.08,1.25,2036.256757,642.6063514,12287.56331,1.722189189,Flat/Rolling,0.9
KSRTC-022,Punalur,Kollam,2021,11,November,75,3.72,144554,47349.68,126.897,193186.69,1670748.12,241.483,4636481.03,51,27,4.08,1.25,1927.386667,631.3290667,12728.4086,1.69196,Flat/Rolling,0.9
KSRTC-022,Punalur,Kollam,2021,12,December,76,3.7,134424,44727.39,119.869,182487.75,1670748.12,228.11,4379706.05,51,27,4.08,1.25,1768.736842,588.5182895,12088.48378,1.577223684,Flat/Rolling,0.9
KSRTC-023,Pathanapuram,Kollam,2021,4,April,54,6.87,183534,59850.81,160.4,244191.3,2206856.78,305.239,5860591.23,51,27,4.08,1.25,3398.777778,1108.348333,8711.908297,2.97037037,Flat/Rolling,0.9
KSRTC-023,Pathanapuram,Kollam,2021,5,May,54,6.99,184723,61030.5,163.562,249004.44,2206856.78,311.256,5976106.37,51,27,4.08,1.25,3420.796296,1130.194444,8731.11588,3.028925926,Flat/Rolling,0.9
KSRTC-023,Pathanapuram,Kollam,2021,6,June,56,6.5,163947,56611.16,151.718,230973.53,2206856.78,288.717,5543364.76,51,27,4.08,1.25,2927.625,1010.913571,8709.409231,2.70925,Flat/Rolling,0.9
KSRTC-023,Pathanapuram,Kollam,2021,7,July,56,6.06,161036,53194.69,142.562,217034.34,2206856.78,271.293,5208823.72,51,27,4.08,1.25,2875.642857,949.9051786,8778.00165,2.54575,Flat/Rolling,0.9
KSRTC-023,Pathanapuram,Kollam,2021,8,August,55,6.87,192792,63082.26,169.06,257375.62,2206856.78,321.72,6177014.64,51,27,4.08,1.25,3505.309091,1146.950182,9182.279476,3.073818182,Flat/Rolling,0.9
KSRTC-023,Pathanapuram,Kollam,2021,9,September,56,6.99,192225,63055.51,168.989,257266.48,2206856.78,321.583,6174395.68,51,27,4.08,1.25,3432.589286,1125.99125,9020.816881,3.017660714,Flat/Rolling,0.9
KSRTC-023,Pathanapuram,Kollam,2021,10,October,56,7.07,199992,64417.7,172.639,262824.22,2206856.78,328.53,6307780.98,51,27,4.08,1.25,3571.285714,1150.316071,9111.414427,3.082839286,Flat/Rolling,0.9
KSRTC-023,Pathanapuram,Kollam,2021,11,November,53,6.77,185473,60361.73,161.769,246275.86,2206856.78,307.845,5910620.46,51,27,4.08,1.25,3499.490566,1138.900566,8916.060561,3.052245283,Flat/Rolling,0.9
KSRTC-023,Pathanapuram,Kollam,2021,12,December,55,6.65,179390,59291.91,158.902,241910.99,2206856.78,302.389,5805863.98,51,27,4.08,1.25,3261.636364,1078.034727,8916.076692,2.889127273,Flat/Rolling,0.9
KSRTC-024,Chadayamangalam,Kollam,2021,4,April,60,4.29,113843,61280.83,164.233,250025.79,2239745.75,312.532,6000618.87,51,27,4.08,1.25,1897.383333,1021.347167,14284.57576,2.737216667,Flat/Rolling,0.9
KSRTC-024,Chadayamangalam,Kollam,2021,5,May,61,4.16,114856,62732.85,168.124,255950.03,2239745.75,319.938,6142801.02,51,27,4.08,1.25,1882.885246,1028.407377,15080.01202,2.756131148,Flat/Rolling,0.9
KSRTC-024,Chadayamangalam,Kollam,2021,6,June,57,4.22,102334,59357.37,159.078,242178.07,2239745.75,302.723,5812274.12,51,27,4.08,1.25,1795.333333,1041.357368,14065.72749,2.790842105,Flat/Rolling,0.9
KSRTC-024,Chadayamangalam,Kollam,2021,7,July,57,3.93,97210,54416.25,145.836,222018.3,2239745.75,277.523,5328438.91,51,27,4.08,1.25,1705.438596,954.6710526,13846.37405,2.558526316,Flat/Rolling,0.9
KSRTC-024,Chadayamangalam,Kollam,2021,8,August,62,4.43,114223,59918.31,160.581,244466.7,2239745.75,305.583,5867201.11,51,27,4.08,1.25,1842.306452,966.4243548,13525.57788,2.590016129,Flat/Rolling,0.9
KSRTC-024,Chadayamangalam,Kollam,2021,9,September,59,4.41,118539,66130.93,177.231,269814.19,2239745.75,337.268,6475541.0,51,27,4.08,1.25,2009.135593,1120.86322,14995.67574,3.003915254,Flat/Rolling,0.9
KSRTC-024,Chadayamangalam,Kollam,2021,10,October,63,4.25,127903,63402.44,169.919,258681.96,2239745.75,323.352,6208366.85,51,27,4.08,1.25,2030.206349,1006.387937,14918.22118,2.697126984,Flat/Rolling,0.9
KSRTC-024,Chadayamangalam,Kollam,2021,11,November,60,4.23,115745,64109.95,171.815,261568.6,2239745.75,326.961,6277646.28,51,27,4.08,1.25,1929.083333,1068.499167,15156.01655,2.863583333,Flat/Rolling,0.9
KSRTC-024,Chadayamangalam,Kollam,2021,12,December,60,4.16,108855,57608.36,154.39,235042.11,2239745.75,293.803,5641010.92,51,27,4.08,1.25,1814.25,960.1393333,13848.16346,2.573166667,Flat/Rolling,0.9
KSRTC-025,Karunagappally,Kollam,2021,4,April,78,4.35,135662,55224.95,148.003,225317.8,2055235.13,281.647,5407627.4,51,27,4.08,1.25,1739.25641,708.0121795,12695.3908,1.897474359,Flat/Rolling,0.9
KSRTC-025,Karunagappally,Kollam,2021,5,May,77,4.5,134816,58267.12,156.156,237729.85,2055235.13,297.162,5705516.45,51,27,4.08,1.25,1750.857143,756.7158442,12948.24889,2.028,Flat/Rolling,0.9
KSRTC-025,Karunagappally,Kollam,2021,6,June,79,4.36,126463,52995.79,142.029,216222.82,2055235.13,270.279,5189347.35,51,27,4.08,1.25,1600.797468,670.8327848,12154.99771,1.797835443,Flat/Rolling,0.9
KSRTC-025,Karunagappally,Kollam,2021,7,July,80,4.11,120791,50253.47,134.679,205034.16,2055235.13,256.293,4920820.12,51,27,4.08,1.25,1509.8875,628.168375,12227.12165,1.6834875,Flat/Rolling,0.9
KSRTC-025,Karunagappally,Kollam,2021,8,August,77,4.43,139880,56188.27,150.585,229248.14,2055235.13,286.56,5501955.12,51,27,4.08,1.25,1816.623377,729.7177922,12683.58239,1.955649351,Flat/Rolling,0.9
KSRTC-025,Karunagappally,Kollam,2021,9,September,81,4.56,146364,59211.38,158.686,241582.43,2055235.13,301.978,5797978.35,51,27,4.08,1.25,1806.962963,731.0046914,12984.95175,1.95908642,Flat/Rolling,0.9
